Type,Square,Floor,Metro,Price
1,24.71,5,0,4445329
1,23.27,5,1,4400000
2,51.29,10,1,6950000
1,33.74,4,0,5560352
1,37.02,2,0,5838054
1,29.22,3,0,5396934
3,93.97,9,0,11887205
3,76.46,8,0,11858946
3,93.96,9,0,11773188
3,92.77,9,0,11716851
3,75.76,11,0,11720072
3,73.34,4,0,11448374
3,75.76,4,0,11432184
3,75.76,2,0,11318544
3,73.34,2,0,11265024
3,73.27,1,0,11129713
3,86.42,9,0,10733364
2,79.55,9,0,10635835
2,79.55,9,0,10635835
3,86.42,8,0,10508672
3,86.42,7,0,10508672
2,79.55,9,0,10508555
2,79.55,9,0,10508555
2,79.99,9,0,10486689
2,79.21,9,0,10471562
2,79.21,9,0,10471562
3,86.42,6,0,10448178
3,86.42,5,0,10448178
2,79.55,8,0,10421050
2,79.55,8,0,10421050
2,79.55,7,0,10421050
2,79.55,7,0,10421050
3,86.42,4,0,10396326
3,86.42,3,0,10396326
2,79.55,6,0,10365365
2,79.55,6,0,10365365
2,79.55,5,0,10365365
2,79.55,5,0,10365365
2,79.55,4,0,10317635
2,79.55,4,0,10317635
2,79.55,8,0,10301725
2,79.55,8,0,10301725
2,79.55,7,0,10301725
2,79.55,7,0,10301725
2,79.99,8,0,10294713
2,79.99,7,0,10294713
2,79.21,8,0,10265616
2,79.21,8,0,10265616
2,79.55,3,0,10261950
2,79.55,3,0,10261950
2,79.55,6,0,10253995
2,79.55,6,0,10253995
2,79.55,5,0,10253995
2,79.55,5,0,10253995
3,78.93,9,0,10237221
2,79.99,6,0,10222722
2,79.99,5,0,10222722
2,79.55,2,0,10198310
2,79.55,2,0,10198310
2,79.55,4,0,10190355
2,79.55,4,0,10190355
2,79.55,3,0,10190355
2,79.55,3,0,10190355
2,79.99,4,0,10174728
2,79.99,3,0,10174728
2,79.21,7,0,10146801
2,79.55,2,0,10142625
2,79.55,2,0,10142625
2,79.99,2,0,10118735
2,79.21,6,0,10099275
2,79.21,6,0,10099275
2,79.21,5,0,10099275
2,79.21,5,0,10099275
2,79.21,4,0,10043828
2,79.21,4,0,10043828
2,79.21,3,0,10043828
2,79.21,3,0,10043828
3,79.13,8,0,10041597
3,78.93,9,0,10032003
2,79.21,2,0,9996302
3,79.81,9,0,9968269
3,75.63,9,0,9968034
3,79.13,6,0,9891250
3,79.13,5,0,9891250
3,78.55,1,0,9865880
3,75.64,9,0,9848328
3,79.13,8,0,9843772
3,79.13,7,0,9843772
3,79.13,4,0,9835859
3,79.13,3,0,9835859
3,75.63,8,0,9786522
3,75.63,7,0,9786522
3,79.13,6,0,9788381
3,79.13,5,0,9788381
3,79.13,2,0,9780468
3,79.81,8,0,9760763
3,79.81,7,0,9760763
3,75.63,6,0,9741144
3,75.63,5,0,9741144
3,79.13,4,0,9740903
2,66.07,6,0,9778360
2,66.07,2,0,9765146
3,79.81,6,0,9704896
3,79.81,5,0,9704896
3,75.63,4,0,9680640
3,75.63,3,0,9680640
3,79.81,3,0,9657010
3,78.55,1,0,9661650
3,75.64,8,0,9651664
3,75.63,2,0,9635262
3,79.13,3,0,9630121
3,75.64,7,0,9606280
2,65.71,1,0,9626515
3,75.64,6,0,9553332
3,75.64,5,0,9553332
2,61.75,8,0,9558900
3,75.64,4,0,9515512
3,75.64,3,0,9515512
2,60.75,11,0,9537750
3,75.63,2,0,9461313
2,60.67,3,0,9500922
2,63.04,7,0,9468608
2,63.04,3,0,9411872
2,60.75,10,0,9367650
2,60.75,9,0,9367650
2,60.75,8,0,9367650
2,60.75,7,0,9367650
2,61.75,6,0,9361300
2,71.98,9,0,9285420
2,71.98,9,0,9278222
2,63.04,5,0,9317312
2,61.75,4,0,9311900
2,60.75,4,0,9312975
2,63.0,8,0,9286200
2,63.0,6,0,9286200
2,63.0,5,0,9286200
2,63.04,4,0,9273184
2,61.41,1,0,9223782
2,70.57,9,0,9174100
2,69.78,9,0,9162114
2,60.75,2,0,9203625
2,68.97,9,0,9124731
2,56.29,7,0,9152754
2,69.78,9,0,9085356
2,70.57,7,0,9004732
2,70.57,8,0,8990618
2,70.57,7,0,8990618
2,69.78,8,0,8987664
2,69.78,7,0,8987664
2,70.57,6,0,8962390
2,70.57,5,0,8962390
2,68.97,8,0,8952306
2,70.57,6,0,8941219
2,70.57,5,0,8941219
2,69.78,6,0,8931840
2,69.78,5,0,8931840
2,59.38,3,0,8972318
2,68.47,9,0,8914794
2,70.57,4,0,8912991
2,70.57,3,0,8912991
2,69.78,8,0,8903928
2,69.78,7,0,8903928
2,70.57,4,0,8898877
2,56.29,3,0,8933223
2,69.78,4,0,8889972
2,69.78,3,0,8889972
2,70.57,2,0,8870649
2,69.78,6,0,8862060
2,69.78,5,0,8862060
2,68.97,7,0,8848851
2,69.78,2,0,8841126
2,68.98,9,0,8815644
2,68.97,8,0,8814366
2,68.97,7,0,8814366
2,69.78,4,0,8813214
2,69.78,3,0,8813214
2,68.97,6,0,8800572
2,68.97,5,0,8800572
2,65.8,9,0,8804040
2,68.97,6,0,8772984
2,68.97,5,0,8772984
2,68.97,4,0,8759190
2,68.47,8,0,8736772
2,68.47,7,0,8736772
2,68.97,4,0,8724705
2,68.97,3,0,8724705
2,68.97,2,0,8710911
2,68.47,6,0,8695690
2,68.47,5,0,8695690
2,68.97,2,0,8683323
2,68.47,4,0,8647761
2,68.47,3,0,8647761
2,56.76,4,0,8672928
2,65.8,8,0,8626380
2,68.47,2,0,8599832
2,56.2,3,0,8587360
2,65.8,7,0,8540840
2,56.76,2,0,8576436
2,56.23,6,0,8569452
2,65.8,6,0,8488200
2,65.8,5,0,8488200
2,56.2,2,0,8486200
2,65.8,3,0,8442140
2,65.8,2,0,8396080
2,56.11,1,0,8388445
2,63.74,1,0,8235208
2,49.67,6,0,8001837
2,49.64,10,0,7992040
1,56.85,1,0,7936260
2,56.73,9,0,7891143
2,49.64,6,0,7848084
2,49.64,5,0,7848084
2,49.75,8,0,7815725
2,49.75,7,0,7815725
2,49.64,3,0,7803408
2,56.73,7,0,7749318
2,56.73,6,0,7709607
2,56.73,5,0,7709607
2,50.77,5,0,7747502
2,49.64,2,0,7719020
2,56.73,3,0,7675569
2,48.19,8,0,7705581
2,48.19,7,0,7705581
2,56.27,1,0,7652720
2,56.73,2,0,7635858
2,50.29,1,0,7588761
1,45.36,8,0,7493472
2,56.88,1,0,7422840
1,54.53,1,0,7388815
2,53.24,9,0,7373740
1,54.52,1,0,7289324
1,46.63,8,0,7292932
1,46.63,5,0,7292932
2,53.24,8,0,7245964
2,53.24,7,0,7245964
2,53.24,6,0,7214020
2,53.24,5,0,7214020
2,53.24,9,0,7203372
2,53.24,4,0,7176752
1,46.52,1,0,7196644
2,55.07,1,0,7159100
1,46.63,2,0,7171694
2,53.24,3,0,7134160
2,53.24,2,0,7096892
1,53.12,1,0,7096832
2,52.61,8,0,7070784
2,52.61,7,0,7070784
1,44.34,11,0,7081098
2,52.61,6,0,7033957
2,52.61,5,0,7033957
2,52.61,8,0,7033957
2,52.61,4,0,6991869
2,53.24,6,0,6979764
2,53.24,5,0,6979764
1,49.31,9,0,6972434
2,52.61,7,0,6955042
2,53.24,4,0,6942496
1,42.25,10,0,6975475
2,55.07,1,0,6944327
1,49.31,9,0,6932986
2,52.61,6,0,6918215
2,52.61,5,0,6918215
2,53.24,2,0,6910552
2,52.93,1,0,6896779
1,44.34,10,0,6925908
1,44.34,8,0,6925908
2,52.61,2,0,6881388
2,52.61,4,0,6881388
2,52.61,3,0,6881388
1,42.35,9,0,6915755
1,44.34,4,0,6886002
2,52.61,2,0,6849822
1,42.66,4,0,6881058
1,49.31,8,0,6824504
1,49.31,7,0,6824504
2,48.78,9,0,6809688
1,49.31,6,0,6794918
1,49.31,5,0,6794918
1,49.31,8,0,6794918
1,49.31,7,0,6794918
1,42.5,1,0,6825500
1,49.31,4,0,6755470
1,49.31,3,0,6755470
1,49.31,6,0,6755470
1,49.31,5,0,6755470
1,42.35,8,0,6771765
1,49.31,4,0,6725884
1,49.31,3,0,6725884
1,49.31,2,0,6720953
2,48.78,8,0,6687738
1,42.29,8,0,6698736
1,42.29,7,0,6698736
1,42.29,6,0,6698736
1,42.29,5,0,6698736
2,52.31,1,0,6643370
1,42.29,4,0,6669133
1,42.29,3,0,6669133
1,42.35,2,0,6657420
2,48.78,7,0,6619446
1,39.18,4,0,6629256
2,48.78,6,0,6585300
2,48.78,5,0,6585300
2,48.78,4,0,6546276
2,48.78,3,0,6546276
2,48.41,1,0,6540191
2,46.04,9,0,6491640
1,38.17,5,0,6492717
1,45.32,8,0,6344800
2,46.04,7,0,6344312
2,46.04,5,0,6312084
2,45.78,1,0,6271860
1,45.32,7,0,6267756
1,37.4,6,0,6286940
1,37.4,5,0,6286940
2,46.04,2,0,6247628
1,36.79,9,0,6276374
1,45.32,5,0,6236032
1,45.32,4,0,6204308
1,45.32,3,0,6204308
1,45.32,2,0,6172584
1,38.19,4,0,6163866
1,36.79,6,0,6151288
1,36.21,8,0,6133974
1,38.19,3,0,6133314
1,36.79,4,0,6114498
1,35.19,7,0,6080832
1,35.19,6,0,6080832
1,43.27,9,0,6044819
1,43.29,9,0,6038955
1,34.31,10,0,6066008
1,37.02,9,0,6052770
1,43.27,9,0,6010203
1,36.89,9,0,6035204
1,36.88,1,0,6000376
1,35.13,9,0,5993178
1,34.99,9,0,5979791
1,42.24,9,0,5930496
1,43.27,8,0,5923663
1,43.27,7,0,5923663
1,42.24,9,0,5922048
1,43.29,8,0,5917743
1,43.29,7,0,5917743
1,34.31,7,0,5942492
1,42.24,9,0,5905152
1,37.02,8,0,5934306
1,37.02,7,0,5934306
1,37.02,6,0,5934306
1,37.02,5,0,5934306
1,35.03,3,0,5927076
1,43.27,6,0,5893374
1,43.27,5,0,5893374
1,43.27,8,0,5889047
1,43.27,7,0,5889047
1,43.29,6,0,5883111
1,43.29,5,0,5883111
1,37.02,4,0,5904690
1,43.27,4,0,5863085
1,43.27,3,0,5863085
1,43.27,6,0,5858758
1,43.27,5,0,5858758
1,43.29,4,0,5852808
1,43.29,3,0,5852808
1,35.13,8,0,5873736
1,35.13,6,0,5873736
1,35.03,2,0,5867525
1,34.99,8,0,5860825
1,40.38,9,0,5830872
1,43.27,4,0,5828469
1,43.27,3,0,5828469
1,43.27,2,0,5828469
1,43.29,2,0,5818176
1,33.05,11,0,5843240
1,40.38,9,0,5814720
1,42.24,8,0,5812224
1,42.24,7,0,5812224
1,36.76,1,0,5833812
1,42.24,8,0,5803776
1,42.24,7,0,5803776
1,43.27,2,0,5793853
1,41.93,8,0,5790533
1,41.93,7,0,5790533
1,42.24,8,0,5786880
1,42.24,7,0,5786880
1,42.24,6,0,5782656
1,42.24,5,0,5782656
1,42.24,6,0,5774208
1,42.24,5,0,5774208
1,33.45,10,0,5800230
1,33.45,5,0,5800230
1,33.45,2,0,5796885
1,39.8,8,0,5763040
1,41.93,6,0,5756989
1,41.93,5,0,5756989
1,42.24,6,0,5757312
1,42.24,5,0,5757312
1,42.01,1,0,5751169
1,42.24,4,0,5748864
1,42.24,3,0,5748864
1,39.8,8,0,5747120
1,39.8,7,0,5747120
1,42.24,4,0,5740416
1,42.24,3,0,5740416
1,41.93,4,0,5727638
1,42.24,4,0,5727744
1,42.24,3,0,5727744
1,42.24,2,0,5723520
1,39.8,6,0,5711300
1,39.8,5,0,5711300
1,42.24,2,0,5710848
1,40.38,8,0,5705694
1,40.38,7,0,5705694
1,33.77,11,0,5727392
1,33.05,9,0,5727565
1,41.93,2,0,5694094
1,42.24,2,0,5693952
1,40.38,8,0,5689542
1,40.38,7,0,5689542
1,39.8,4,0,5683440
1,39.8,3,0,5683440
1,40.38,6,0,5677428
1,40.38,5,0,5677428
1,40.38,6,0,5661276
1,40.38,5,0,5661276
1,39.8,6,0,5659560
1,39.8,5,0,5659560
1,40.15,1,0,5653120
1,39.8,2,0,5651600
1,40.38,4,0,5645124
1,40.38,3,0,5645124
1,34.43,3,0,5670621
1,39.8,3,0,5631700
1,40.38,2,0,5616858
1,33.05,2,0,5644940
1,38.49,9,0,5607993
1,40.38,2,0,5600706
1,39.8,2,0,5599860
1,33.77,9,0,5609197
1,33.77,7,0,5609197
1,29.86,3,0,5595764
1,33.74,10,0,5590718
1,33.77,4,0,5578804
1,30.73,1,0,5543692
1,38.49,7,0,5496372
1,32.15,1,0,5510510
1,38.49,6,0,5465580
1,38.49,5,0,5465580
1,38.25,1,0,5439150
1,38.49,4,0,5434788
1,38.49,3,0,5434788
1,38.49,2,0,5403996
1,29.22,6,0,5429076
1,29.22,2,0,5326806
1,35.76,9,0,5274600
1,36.68,8,0,5215896
1,36.68,7,0,5215896
1,36.68,8,0,5208560
1,36.68,7,0,5208560
1,36.68,6,0,5186552
1,36.68,5,0,5186552
1,36.68,6,0,5179216
1,36.68,5,0,5179216
1,35.76,8,0,5178048
1,35.76,7,0,5178048
1,36.68,4,0,5157208
1,36.68,3,0,5157208
1,36.68,3,0,5149872
1,35.76,6,0,5149440
1,35.76,5,0,5149440
1,36.68,2,0,5127864
1,36.68,2,0,5120528
1,35.76,4,0,5124408
1,35.53,1,0,5119873
1,35.76,2,0,5095800
1,27.88,1,0,5051856
1,35.08,8,0,5030472
1,35.08,7,0,5030472
1,26.29,10,0,5045051
1,35.08,8,0,5016440
1,35.08,7,0,5016440
1,35.08,6,0,5002408
1,35.08,5,0,5002408
1,35.08,5,0,4988376
1,34.13,9,0,4982980
1,25.95,11,0,4997970
1,34.85,1,0,4973095
1,35.08,4,0,4974344
1,35.08,4,0,4960312
1,35.08,3,0,4960312
1,34.85,1,0,4955670
1,34.73,7,0,4952498
1,34.73,6,0,4924714
1,34.73,5,0,4924714
1,26.69,10,0,4942988
1,34.13,8,0,4884003
1,34.13,7,0,4884003
1,26.05,5,0,4902610
1,25.95,10,0,4888980
1,25.95,8,0,4888980
1,34.13,6,0,4853286
1,34.13,5,0,4853286
1,26.05,4,0,4868745
1,25.95,4,0,4855245
1,25.95,3,0,4855245
1,26.69,3,0,4849573
1,26.69,9,0,4830890
1,26.69,8,0,4830890
1,26.69,5,0,4830890
1,25.78,5,0,4805392
1,25.82,8,0,4792192
1,25.63,1,0,4746676
1,25.62,1,0,4744824
1,29.06,9,0,4498488
1,29.06,8,0,4402590
1,29.06,7,0,4402590
1,29.82,7,0,4395468
1,29.61,1,0,4379319
1,29.06,6,0,4376436
1,29.06,5,0,4376436
1,29.82,6,0,4368630
1,29.06,4,0,4350282
1,29.06,3,0,4350282
1,29.82,3,0,4344774
1,29.06,2,0,4324128
1,26.19,1,0,4164210
1,27.39,1,0,4105761
1,26.19,1,0,4098735
1,27.14,1,0,4062858
1,25.21,9,0,4036121
1,25.21,9,0,4036121
1,25.21,9,0,4018474
1,25.21,9,0,4018474
1,25.21,8,0,3950407
1,25.21,8,0,3950407
1,25.21,8,0,3932760
1,25.21,8,0,3932760
1,25.21,7,0,3932760
1,25.21,7,0,3932760
1,25.21,5,0,3927718
1,25.21,6,0,3912592
1,25.21,5,0,3912592
1,25.21,5,0,3912592
1,25.21,4,0,3905029
1,25.21,4,0,3905029
1,25.21,3,0,3905029
1,25.21,3,0,3887382
1,25.21,2,0,3864693
2,56.99,4,1,12408410
2,67.37,6,1,14669260
1,36.81,5,1,9451280
3,86.98,6,1,18938610
2,59.19,9,1,8150000
4,53.17,16,0,9022949
1,38.09,16,0,6269614
3,55.12,15,0,8389264
2,34.83,19,0,5823576
1,36.08,5,1,4500000
1,42.37,3,1,11400000
1,24.25,15,1,4690000
1,36.73,11,1,5399000
3,73.34,7,0,11448374
3,73.34,3,0,11389702
2,70.57,2,0,8849478
1,36.79,3,0,6114498
1,30.09,6,1,6050000
1,35.09,6,1,6100000
0,26.79,19,0,5966133
3,72.77,4,0,12974891
1,33.14,18,0,5753104
2,64.85,18,0,10590005
1,40.63,18,0,6618627
1,33.86,18,0,5864552
1,41.15,18,0,6867935
1,40.87,18,0,6657723
1,41.77,18,0,6946351
1,33.25,18,0,5768875
1,33.14,17,0,5743162
1,39.87,17,0,6626394
1,40.63,17,0,6606438
1,33.86,17,0,5854394
1,41.15,17,0,6855590
1,40.87,17,0,6645462
1,41.29,17,0,6870656
2,64.26,17,0,10455102
1,41.77,17,0,6933820
1,33.25,17,0,5758900
1,39.87,16,0,6614433
2,64.85,16,0,10551095
1,40.63,16,0,6594249
1,33.86,16,0,5844236
1,41.15,16,0,6843245
1,40.87,16,0,6633201
1,41.29,16,0,6858269
2,64.26,16,0,10435824
1,41.77,16,0,6921289
1,33.25,16,0,5748925
1,39.87,15,0,6602472
2,64.85,15,0,10531640
1,40.63,15,0,6582060
1,33.86,15,0,5834078
1,41.15,15,0,6810325
1,41.29,15,0,6845882
1,41.77,15,0,6908758
1,33.25,15,0,5738950
1,39.87,14,0,6590511
2,64.85,14,0,10512185
1,40.63,14,0,6569871
1,33.86,14,0,5823920
1,41.15,14,0,6806210
1,40.87,14,0,6608679
1,41.29,14,0,6833495
2,64.26,14,0,10397268
1,33.25,14,0,5712350
1,33.14,13,0,5686824
1,39.87,13,0,6578550
2,64.85,13,0,10492730
1,40.63,13,0,6557682
1,33.86,13,0,5813762
1,41.15,13,0,6773290
1,40.87,13,0,6596418
2,64.26,13,0,10377990
1,33.14,12,0,5666940
2,64.85,12,0,10473275
1,40.63,12,0,6545493
1,33.86,12,0,5803604
1,41.15,12,0,6760945
1,41.29,12,0,6808721
2,64.26,12,0,10358712
1,41.77,12,0,6858634
1,33.25,12,0,5682425
1,33.14,11,0,5666940
2,64.85,11,0,10453820
1,40.63,11,0,6533304
1,33.86,11,0,5776516
1,41.15,11,0,6769175
1,40.87,11,0,6559635
2,64.26,11,0,10339434
1,41.77,11,0,6846103
1,33.25,11,0,5672450
1,33.14,10,0,5656998
1,39.87,10,0,6510771
1,40.63,10,0,6521115
1,33.86,10,0,5766358
1,41.15,10,0,6736255
1,40.87,10,0,6526939
1,41.29,10,0,6771560
2,64.26,10,0,10320156
1,41.77,10,0,6812687
1,33.25,10,0,5662475
1,33.14,9,0,5637114
1,40.63,9,0,6508926
1,33.86,9,0,5773130
1,41.15,9,0,6723910
1,40.87,9,0,6526939
1,41.29,9,0,6750915
2,64.26,9,0,10268748
1,41.77,9,0,6800156
1,33.25,9,0,5662475
2,64.85,8,0,10363030
1,40.63,8,0,6496737
1,33.86,8,0,5762972
1,41.15,8,0,6711565
1,40.87,8,0,6502417
1,41.29,8,0,6738528
2,64.26,8,0,10249470
1,41.77,8,0,6787625
1,33.25,8,0,5652500
1,33.14,7,0,5627172
1,40.63,7,0,6484548
1,33.86,7,0,5735884
1,41.15,7,0,6699220
1,40.87,7,0,6502417
1,41.29,7,0,6713754
2,64.26,7,0,10230192
1,41.77,7,0,6787625
1,33.25,7,0,5642525
1,33.14,6,0,5607288
2,64.85,6,0,10291695
1,40.63,6,0,6472359
1,41.15,6,0,6686875
1,41.29,6,0,6701367
2,64.26,6,0,10210914
1,41.77,6,0,6762563
1,33.25,6,0,5622575
2,64.85,5,0,10252785
1,40.63,5,0,6460170
1,33.86,5,0,5715568
1,41.29,5,0,6688980
2,64.26,5,0,10159506
1,41.77,5,0,6750032
1,33.25,5,0,5612600
1,33.14,4,0,5587404
2,64.85,4,0,10265755
1,33.86,4,0,5705410
1,41.15,4,0,6674530
2,64.26,4,0,10140228
1,41.77,4,0,6737501
1,33.25,4,0,5612600
2,64.85,3,0,10213875
1,41.77,3,0,6724970
1,33.14,2,0,5567520
2,64.85,2,0,10194420
1,40.63,2,0,6403288
1,33.86,2,0,5674936
2,64.26,2,0,10082394
1,41.77,2,0,6712439
1,40.39,1,0,6498751
2,65.38,1,0,10258122
1,41.08,1,0,6461884
1,34.22,1,0,5718162
1,41.37,1,0,6495090
2,64.77,1,0,10142982
1,42.17,1,0,6764068
1,41.0,18,0,7511200
1,32.65,18,0,6340630
1,41.0,17,0,7498900
1,32.65,17,0,6330835
1,40.84,16,0,7436964
1,41.11,16,0,7658793
1,32.65,16,0,6321040
1,32.63,16,0,6317168
1,41.0,15,0,7474300
1,40.84,15,0,7424712
1,41.11,15,0,7646460
1,32.63,15,0,6307379
1,41.0,14,0,7462000
1,40.84,14,0,7412460
1,41.11,14,0,7634127
1,32.65,14,0,6301450
1,32.63,14,0,6281275
3,67.82,14,0,12350022
1,41.0,13,0,7449700
1,40.84,13,0,7387956
1,41.11,13,0,7621794
3,68.46,13,0,12480258
1,40.84,12,0,7387956
1,41.0,11,0,7412800
1,40.84,11,0,7363452
3,69.77,11,0,12586508
1,41.0,10,0,7392300
2,53.86,10,0,9856380
1,40.84,9,0,7338948
2,54.03,9,0,9871281
1,41.0,8,0,7375900
2,54.2,8,0,9886080
1,41.0,7,0,7363600
3,72.37,7,0,12968704
1,41.11,6,0,7535463
2,54.34,6,0,9879012
3,73.0,6,0,13059700
1,41.11,5,0,7523130
3,73.4,5,0,13109240
1,41.0,4,0,7326700
1,41.0,3,0,7314400
3,73.34,3,0,13054520
1,41.12,2,0,7315248
1,40.66,2,0,7213084
1,41.22,2,0,7444332
1,32.58,2,0,6147846
2,53.7,2,0,9671370
3,74.0,2,0,13112800
3,64.2,18,0,12666660
1,32.98,18,0,6826860
3,64.74,17,0,12721410
3,65.26,16,0,12771382
1,40.77,16,0,8015382
1,32.98,15,0,6780688
3,65.69,15,0,12783274
1,32.98,14,0,6770794
3,66.04,14,0,12864592
1,40.77,14,0,7970535
1,32.98,13,0,6751006
1,32.98,14,0,6770794
1,40.77,13,0,7946073
1,32.98,12,0,6741112
3,66.57,12,0,12894609
1,32.98,12,0,6741112
3,66.75,11,0,12942825
1,32.98,10,0,6721324
1,32.98,11,0,6731218
3,66.87,10,0,12946032
1,40.77,10,0,7909380
3,66.91,9,0,12933703
1,40.77,9,0,7897149
3,66.91,8,0,12913630
1,32.98,8,0,6701536
3,66.92,7,0,12862024
1,32.98,7,0,6691642
2,59.81,6,0,11615102
3,66.91,6,0,12840029
1,32.86,5,0,6650864
2,60.27,5,0,11716488
3,66.93,5,0,12857253
1,32.86,4,0,6641006
3,66.11,4,0,12646843
2,59.74,4,0,11565664
1,32.86,4,0,6641006
2,60.09,3,0,11615397
1,32.86,2,0,6621290
3,66.1,2,0,12572220
2,60.38,2,0,11623150
1,41.39,1,0,8021382
3,175.5,2,1,105000000
1,37.36,15,0,5417200
1,37.36,13,0,5417200
1,36.02,12,0,5475040
1,36.02,14,0,5475040
1,37.28,5,0,5852960
1,37.36,9,0,5417200
1,35.53,3,0,5400560
1,35.54,4,0,5402080
1,37.36,15,0,5417200
1,35.27,15,0,5537390
1,37.53,2,0,5516910
1,38.34,2,0,5520960
1,37.2,13,0,5654400
1,38.28,13,0,5895120
1,38.28,6,0,5895120
1,38.47,3,0,5539680
1,43.27,4,0,6360690
1,37.27,5,0,5404150
2,56.74,15,0,8624480
1,38.33,16,0,5711170
1,38.33,12,0,5711170
1,37.56,6,0,5596440
1,35.54,4,0,5402080
1,38.48,16,0,6772480
1,37.36,12,0,6650080
1,38.48,7,0,6772480
1,38.48,3,0,6772480
1,37.2,4,0,6807600
1,37.27,3,0,6820410
1,37.16,2,0,6614480
1,34.47,15,0,6480360
1,39.49,7,0,6950240
1,34.47,12,0,6480360
1,39.49,12,0,6950240
1,34.79,5,0,6366570
1,35.39,5,0,6653320
1,35.39,6,0,6653320
2,46.0,3,0,8418000
1,34.47,3,0,6480360
2,46.26,4,0,8465580
1,38.48,15,0,5541120
1,35.54,16,0,5402080
1,37.36,11,0,5417200
1,38.48,6,0,5541120
1,38.47,13,0,5539680
1,32.73,16,0,5302260
1,37.36,13,0,5417200
1,32.73,12,0,5302260
1,38.47,6,0,5539680
1,37.36,11,0,5417200
1,32.73,5,0,5302260
1,37.36,6,0,5417200
1,43.27,3,0,6360690
1,37.2,4,0,5654400
1,35.54,14,0,5402080
1,35.54,15,0,5402080
1,37.56,15,0,5596440
1,36.03,5,0,5476560
1,38.33,6,0,5711170
1,37.26,2,0,5477220
1,35.54,3,0,5402080
1,37.36,15,0,6650080
1,35.53,15,0,6679640
1,37.36,13,0,6650080
1,38.48,12,0,6772480
1,37.36,7,0,6650080
1,38.48,5,0,6772480
1,37.27,4,0,6820410
1,37.36,5,0,6650080
1,34.47,14,0,6480360
1,34.47,16,0,6480360
1,35.93,2,0,6395540
1,37.26,2,0,6632280
2,46.29,2,0,8239620
1,36.42,4,0,6664860
1,36.02,16,0,5475040
1,35.54,10,0,5402080
2,40.69,9,0,6591780
1,36.02,10,0,5475040
1,35.53,4,0,5400560
1,37.36,5,0,5417200
2,40.69,3,0,6591780
1,37.27,16,0,5404150
1,37.27,14,0,5404150
1,37.27,15,0,5404150
1,43.27,13,0,6360690
1,37.27,7,0,5404150
1,37.27,11,0,5404150
1,43.27,6,0,6360690
1,37.27,6,0,5404150
1,36.03,16,0,5476560
1,37.42,2,0,5500740
3,76.74,2,0,11280780
1,37.36,13,0,5417200
1,37.2,7,0,5654400
1,43.11,4,0,6337170
1,37.42,2,0,5500740
1,38.48,14,0,6772480
1,38.48,11,0,6772480
1,38.39,7,0,7140540
1,38.34,2,0,6747840
1,35.53,3,0,6679640
1,34.47,11,0,6480360
1,39.49,11,0,6950240
1,35.39,12,0,6653320
1,34.47,13,0,6480360
1,39.49,13,0,6950240
1,34.47,6,0,6480360
1,39.49,6,0,6950240
1,34.47,5,0,6480360
1,39.49,5,0,6950240
2,46.26,3,0,8465580
1,35.39,4,0,6653320
1,34.47,4,0,6480360
1,39.49,4,0,6950240
1,35.53,16,0,5400560
1,35.53,12,0,5400560
1,38.48,13,0,5541120
1,35.53,14,0,5400560
2,40.69,6,0,6591780
1,35.53,10,0,5400560
1,38.48,11,0,5541120
1,36.02,4,0,5475040
2,40.69,4,0,6591780
1,37.36,3,0,5417200
1,38.47,15,0,5539680
1,32.73,14,0,5302260
1,37.27,12,0,5404150
1,37.27,5,0,5404150
1,35.54,16,0,5402080
3,76.94,3,0,11310180
1,37.36,4,0,5417200
1,38.47,4,0,5539680
1,35.54,13,0,5402080
1,43.11,13,0,6337170
1,43.11,15,0,6337170
1,38.33,7,0,5711170
1,37.36,7,0,5417200
1,43.5,3,0,6177000
1,37.36,4,0,5417200
1,37.27,16,0,6820410
1,38.39,6,0,7140540
1,37.36,3,0,6650080
1,35.53,3,0,6679640
1,37.41,2,0,6658980
1,35.39,15,0,6653320
1,35.37,12,0,6472710
1,35.39,13,0,6653320
1,34.47,7,0,6480360
1,35.39,11,0,6653320
2,39.51,6,0,7427880
2,46.0,5,0,8418000
1,35.23,5,0,6799390
1,35.39,3,0,6653320
1,36.02,15,0,5475040
1,37.36,16,0,5417200
1,34.79,3,0,6366570
1,36.02,13,0,5475040
1,37.36,14,0,5417200
1,37.36,10,0,5417200
1,36.02,11,0,5475040
1,37.28,6,0,5852960
1,35.54,9,0,5402080
1,35.54,5,0,5402080
1,37.28,4,0,5852960
1,38.48,4,0,5541120
1,35.56,2,0,5405120
1,37.27,13,0,5404150
1,38.28,14,0,5895120
1,37.2,16,0,5654400
1,35.27,16,0,5537390
1,37.27,11,0,5404150
1,43.27,12,0,6360690
1,37.36,7,0,5417200
1,43.27,5,0,6360690
1,38.28,5,0,5895120
1,37.21,3,0,5655920
1,37.27,4,0,5404150
1,32.73,3,0,5302260
1,37.2,3,0,5654400
1,37.2,14,0,5654400
1,37.2,15,0,5654400
1,37.1,15,0,5639200
1,35.54,12,0,5402080
1,37.28,14,0,5852960
1,37.36,11,0,5417200
1,37.36,6,0,5417200
1,35.54,7,0,5402080
1,36.02,7,0,5475040
1,37.28,10,0,5852960
2,40.69,10,0,6591780
1,37.36,5,0,5417200
1,37.2,3,0,5654400
1,35.54,13,0,5402080
1,37.36,12,0,5417200
2,40.69,12,0,6591780
